============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  20 um) ===============================
T  864  1 .1684682E+07   2000022E-01  .5003E+03 -.7525E+03   .9999266  .0000266 -.0121190
T  865  1 .1664929E+07   2000002E-01  .4340E+03  .1523E+04   .9998502  .0053547  .0164585
T  866  1 .1682495E+07   2000008E-01 -.4529E+03 -.6346E+03   .9999914  .0005191 -.0041171
T  867  1 .1705716E+07   2000021E-01  .4414E+04 -.2496E+04   .9992556  .0308096 -.0232149
T  868  1 .1688846E+07   2000010E-01 -.1765E+04 -.3107E+04   .9996702 -.0135145 -.0218356
T  869  1 .1677884E+07   2000008E-01  .1474E+05  .5044E+04   .9949059  .0951522  .0332910
T  870  1 .1681499E+07   2000017E-01 -.4549E+04  .1771E+04   .9990880 -.0368094  .0216384
T  871  1 .1673960E+07   2000002E-01 -.6081E+03  .2472E+04   .9994960 -.0073849  .0308747
T  872  1 .1670859E+07   2000013E-01  .8975E+03  .7202E+03   .9998610  .0159730  .0047734
T  873  1 .1702032E+07   2000007E-01  .8942E+02 -.7201E+03   .9999457 -.0035282  .0098063
T  874  1 .1668645E+07   2000000E-01 -.5370E+03  .2232E+03   .9998339 -.0009440  .0181987
T  875  1 .1674450E+07   2000013E-01 -.1263E+04  .4593E+03   .9997826 -.0072254  .0195595
T  876  1 .1701476E+07   2000009E-01 -.2272E+02 -.2313E+03   .9999641  .0001612  .0084766
T  877  1 .1661743E+07   2000018E-01  .2767E+03 -.3084E+03   .9999464  .0069672 -.0076541
T  878  1 .1668027E+07   2000012E-01 -.6978E+03  .1531E+03   .9999487 -.0057863 -.0083091
T  879  1 .1676316E+07   2000002E-01  .1827E+03  .1749E+03   .9999992 -.0007415 -.0010218
T  880  1 .1663598E+07   2000005E-01 -.3868E+02  .6912E+03   .9999668  .0006117  .0081301
T  881  1 .1686634E+07   2000002E-01 -.2835E+03 -.1754E+03   .9999986  .0014518 -.0008133
T  882  1 .1701108E+07   2000022E-01  .6995E+03 -.4677E+03   .9996725  .0233620 -.0104409
T  883  1 .1686492E+07   2000021E-01 -.2832E+03 -.1095E+04   .9999218 -.0087616 -.0089264
T  884  1 .1708430E+07   2000014E-01  .1940E+04  .6852E+03   .9998706  .0134204  .0088738
T  885  1 .1677775E+07   2000003E-01 -.9720E+03 -.1728E+04   .9998573 -.0162678 -.0045489
T  886  1 .1675060E+07   2000014E-01 -.6750E+03  .3222E+03   .9999955 -.0026856 -.0013476
T  887  1 .1696359E+07   2000019E-01 -.4842E+03  .1357E+04   .9999715 -.0037865  .0065317
T  888  1 .1683212E+07   2000023E-01 -.2999E+03 -.4200E+03   .9999885 -.0012731 -.0046163
T  889  1 .1678764E+07   2000018E-01 -.7368E+03 -.8034E+03   .9999533 -.0063426 -.0072931
T  890  1 .1666305E+07   2000016E-01 -.7108E+03 -.1052E+04   .9968452  .0547438 -.0574691
T  891  1 .1681453E+07   2000017E-01  .5772E+03 -.4785E+03   .9999762  .0068896  .0003787
T  892  1 .1688544E+07   2000008E-01  .2612E+03 -.6634E+03   .9999364  .0039244 -.0105720
T  893  1 .1679812E+07   2000008E-01  .8369E+03  .9367E+03   .9999565  .0061910  .0069752
T  894  1 .1693136E+07   2000015E-01  .1674E+03  .5661E+03   .9999596  .0026430  .0085940
T  895  1 .1689864E+07   2000011E-01 -.6507E+03 -.7925E+03   .9999895 -.0039338 -.0023476
T  896  1 .1692562E+07   2000011E-01 -.2843E+03  .1161E+03   .9999873 -.0038181 -.0033007
T  897  1 .1679198E+07   2000012E-01  .9694E+03 -.9082E+03   .9997914  .0140116 -.0148626
T  898  1 .1679782E+07   2000008E-01 -.1270E+04 -.5139E+03   .9999175 -.0121513 -.0041754
T  899  1 .1693844E+07   2000006E-01  .3618E+03 -.1450E+04   .9997685  .0118460 -.0179616
T  900  1 .1665588E+07   2000017E-01  .2081E+04 -.5276E+03   .9998633 -.0085441 -.0141522
T  901  1 .1641685E+07   2000018E-01 -.8344E+03 -.3472E+04   .9991929  .0092901 -.0390796
T  902  1 .1671511E+07   2000007E-01 -.6897E+03 -.5201E+03   .9999700 -.0076808  .0009581
T  903  1 .1683265E+07   2000012E-01  .1962E+04 -.8912E+04   .9988723  .0119346 -.0459532
T  904  1 .1691287E+07   2000018E-01 -.1982E+03  .1202E+04   .9999179 -.0051087  .0117541
T  905  1 .1710842E+07   2000017E-01 -.1050E+04 -.3909E+04   .9995719 -.0144630 -.0254318
T  906  1 .1674728E+07   2000007E-01 -.1653E+04 -.6883E+03   .9998453 -.0110518 -.0136799
T  907  1 .1675767E+07   2000001E-01 -.4155E+03 -.1178E+04   .9999304 -.0003346 -.0117893
T  908  1 .1688527E+07   2000018E-01 -.6711E+03  .9449E+03   .9999933  .0030722  .0019708
T  909  1 .1660718E+07   2000021E-01 -.2377E+04 -.1581E+03   .9998199 -.0189599  .0008323
T  910  1 .1696715E+07   2000020E-01  .4244E+03 -.1716E+04   .9998782 -.0012171 -.0155608
T  911  1 .1675842E+07   2000001E-01  .2523E+04 -.9307E+01   .9997922  .0203814 -.0003519
T  912  1 .1701385E+07   2000013E-01  .3692E+03 -.1698E+03   .9999452  .0097624  .0037895
T  913  1 .1673874E+07   2000000E-01 -.2412E+03  .9074E+03   .9999531  .0082556  .0050597
T  914  1 .1686020E+07   2000019E-01 -.5602E+03 -.2123E+03   .9998779 -.0154823 -.0020968
T  915  1 .1661697E+07   2000011E-01 -.1757E+04 -.7744E+02   .9999192 -.0111361 -.0061240
T  916  1 .1707262E+07   2000023E-01  .7454E+03 -.8836E+03   .9999887  .0044353 -.0017010
T  917  1 .1672718E+07   2000003E-01 -.3722E+03  .9889E+02   .9999216 -.0057516  .0111223
T  918  1 .1671338E+07   2000013E-01 -.3627E+03 -.5827E+02   .9999963 -.0018538  .0019713
T  919  1 .1687802E+07   2000018E-01 -.5442E+03  .1925E+04   .9996478 -.0080415  .0252915
T  920  1 .1698121E+07   2000015E-01  .2397E+03 -.5677E+03   .9999653 -.0057288  .0060434
T  921  1 .1668339E+07   2000015E-01  .7158E+03  .9916E+03   .9999178  .0084052  .0096844
T  922  1 .1672907E+07   2000014E-01  .1906E+04  .3512E+04   .9987916  .0206365  .0446037
T  923  1 .1681017E+07   2000007E-01 -.4474E+03  .1643E+03   .9997700 -.0196006  .0087097
T  924  1 .1677531E+07   2000019E-01  .7181E+03  .3957E+03   .9998979  .0117517 -.0081346
T  925  1 .1686013E+07   2000018E-01  .1821E+03 -.3398E+04   .9994107 -.0026651 -.0342216
T  926  1 .1656958E+07   2000006E-01  .2569E+02  .4473E+03   .9998461 -.0123206 -.0124854
T  927  1 .1685162E+07   2000016E-01 -.2499E+01 -.1814E+03   .9999154  .0129992 -.0005306
T  928  1 .1673944E+07   2000014E-01 -.1839E+03  .2524E+03   .9999330 -.0100393  .0057587
T  929  1 .1681060E+07   2000013E-01  .1862E+03 -.6389E+03   .9999939  .0006460 -.0034420
T  930  1 .1673628E+07   2000007E-01 -.5318E+04 -.6695E+04   .9951418 -.0662767 -.0728022
T  931  1 .1700300E+07   2000017E-01 -.2437E+03 -.5211E+03   .9999492 -.0042490 -.0091435
T  932  1 .1654922E+07   2000000E-01 -.9392E+02  .4046E+04   .9997302  .0000158  .0232272
T  933  1 .1675590E+07   2000010E-01  .1742E+03 -.3790E+03   .9999833  .0052258 -.0024664
T  934  1 .1699360E+07   2000022E-01  .3491E+03 -.5083E+03   .9999747  .0016359 -.0069229
T  935  1 .1682747E+07   2000013E-01  .1925E+03 -.1032E+02   .9999815  .0060358  .0008030
T  936  1 .1664933E+07   2000005E-01 -.3600E+04 -.2804E+03   .9999102 -.0112294  .0073175
T  937  1 .1673182E+07   2000013E-01 -.3204E+03  .8911E+03   .9999353  .0025080  .0110933
T  938  1 .1650750E+07   2000013E-01  .1597E+04  .1215E+03   .9999554  .0094478 -.0001368
T  939  1 .1665991E+07   2000013E-01 -.1082E+04  .6337E+03   .9999751  .0042166 -.0056503
T  940  1 .1688998E+07   2000008E-01  .8526E+03 -.2645E+03   .9999654  .0064457 -.0052533
T  941  1 .1681033E+07   2000002E-01 -.1999E+03 -.9800E+03   .9999161 -.0074185 -.0106157
T  942  1 .1664202E+07   2000013E-01 -.5267E+04  .3250E+04   .9986721 -.0427521  .0287438
T  943  1 .1662471E+07   2000014E-01 -.3505E+04  .1667E+03   .9997726 -.0205691  .0056327
T  944  1 .1674030E+07   2000012E-01  .8582E+03  .2239E+04   .9994715  .0193316  .0261344
T  945  1 .1672210E+07   2000011E-01 -.1014E+03 -.9817E+03   .9999336  .0016669 -.0114015
T  946  1 .1686389E+07   2000010E-01 -.8614E+03  .7756E+03   .9999698  .0033087  .0070287
T  947  1 .1677176E+07   2000015E-01  .1571E+04 -.1421E+03   .9997186  .0229067 -.0061717
T  948  1 .1674143E+07   2000022E-01  .6290E+03 -.2487E+02   .9999971  .0012359  .0020434
T  949  1 .1645481E+07   2000002E-01  .2121E+04  .1289E+04   .9996565  .0034906  .0259757
T  950  1 .1687243E+07   2000012E-01  .2286E+04 -.4616E+04   .9992972  .0195972 -.0319543
T  951  1 .1676993E+07   2000022E-01 -.1145E+04 -.4006E+03   .9998933 -.0080116 -.0122174
T  952  1 .1708255E+07   2000000E-01  .3801E+03 -.1177E+04   .9999492  .0030099 -.0096201
T  953  1 .1661422E+07   2000018E-01  .4399E+03  .6375E+03   .9999242  .0079283  .0094150
T  954  1 .1703526E+07   2000000E-01 -.3555E+03  .2963E+03   .9999523  .0026508  .0093959
T  955  1 .1662954E+07   2000016E-01  .4368E+03  .5257E+03   .9999844  .0053782 -.0015375
T  956  1 .1684483E+07   2000021E-01 -.3299E+03  .6374E+02   .9999822 -.0058457  .0011831
T  957  1 .1688721E+07   2000008E-01  .8903E+03  .7154E+03   .9999275  .0088341  .0081782
T  958  1 .1685749E+07   2000014E-01  .1490E+04  .1972E+03   .9997449  .0209048  .0085546
T  959  1 .1683240E+07   2000021E-01  .3548E+04  .1159E+04   .9992366  .0380723  .0087616
T  960  1 .1666690E+07   2000022E-01 -.8669E+03 -.4769E+03   .9997065 -.0229948 -.0076317
T  961  1 .1677292E+07   2000015E-01 -.1447E+04 -.7490E+03   .9999997 -.0008145 -.0000951
T  962  1 .1692580E+07   2000010E-01  .5600E+03  .2501E+04   .9998667  .0053033  .0154403
T  963  1 .1635801E+07   2000000E-01 -.2028E+04  .2744E+03   .9998376 -.0179666 -.0013716
T  964  1 .1683388E+07   2000015E-01 -.1277E+04  .2144E+03   .9989333 -.0059649  .0457894
T  965  1 .1678274E+07   2000014E-01 -.5990E+03 -.1203E+04   .9998551 -.0017980 -.0169289
T  966  1 .1672729E+07   2000020E-01  .1135E+04 -.2207E+03   .9998296  .0171062 -.0069461
T  967  1 .1661929E+07   2000001E-01 -.9720E+03  .4833E+03   .9999203 -.0090309  .0088201
T  968  1 .1672835E+07   2000014E-01  .1088E+04 -.4539E+03   .9996699  .0064491 -.0248685
T  969  1 .1665473E+07   2000007E-01  .7657E+03  .3347E+02   .9999953  .0029886 -.0007168
T  970  1 .1684276E+07   2000011E-01  .4961E+03  .1305E+04   .9999437 -.0070302  .0079450
T  971  1 .1683448E+07   2000001E-01  .1042E+03 -.7315E+02   .9999672  .0069916  .0040933
T  972  1 .1665738E+07   2000019E-01  .2510E+04  .6576E+03   .9995879  .0243395  .0152191
T  973  1 .1682700E+07   2000020E-01 -.2547E+03 -.1154E+04   .9999186 -.0051629 -.0116719
T  974  1 .1660763E+07   2000006E-01 -.7312E+03  .1031E+04   .9998932 -.0049778  .0137439
T  975  1 .1652781E+07   2000012E-01 -.1376E+04  .1014E+04   .9998598 -.0104240  .0131048
T  976  1 .1670187E+07   2000019E-01 -.1536E+04  .1203E+03   .9998457 -.0171105 -.0039671
T  977  1 .1693113E+07   2000009E-01 -.2550E+03  .5461E+02   .9998795 -.0131228 -.0082894
T  978  1 .1670040E+07   2000013E-01  .7058E+03 -.1913E+04   .9999374  .0019840 -.0110082
T  979  1 .1682391E+07   2000009E-01 -.1263E+04 -.1013E+04   .9999998  .0000261  .0005956
T  980  1 .1672866E+07   2000001E-01  .4520E+03  .5449E+03   .9999208  .0106114  .0067682
T  981  1 .1688104E+07   2000000E-01 -.1892E+04 -.1116E+04   .9999529 -.0096851 -.0006573
T  982  1 .1687953E+07   2000009E-01  .3874E+03 -.7345E+03   .9997855  .0105068 -.0178460
T  983  1 .1675582E+07   2000008E-01  .9993E+02 -.9673E+02   .9999823  .0049864 -.0032354
T  984  1 .1687768E+07   2000012E-01  .4298E+03  .9037E+02   .9999351  .0060090  .0096813
T  985  1 .1682498E+07   2000014E-01  .1966E+04 -.1067E+03   .9999699  .0077015 -.0009720
T  986  1 .1701227E+07   2000010E-01 -.4682E+04 -.2783E+03   .9995319 -.0278532 -.0126545
T  987  1 .1683028E+07   2000012E-01 -.3955E+04 -.8668E+03   .9993365 -.0364202 -.0004646
T  988  1 .1676714E+07   2000013E-01 -.1997E+04 -.1192E+03   .9996500 -.0261461 -.0040272
T  989  1 .1689073E+07   2000007E-01 -.4713E+03 -.1644E+04   .9997439 -.0153388 -.0166361
T  990  1 .1670082E+07   2000020E-01  .7288E+04 -.1497E+04   .9985430  .0529162 -.0105730
T  991  1 .1670506E+07   2000021E-01 -.6348E+03 -.2630E+01   .9999519 -.0079678  .0057152
T  992  1 .1675447E+07   2000020E-01  .4304E+03 -.2032E+04   .9999626  .0051350 -.0069648
T  993  1 .1652875E+07   2000017E-01 -.4516E+03  .5724E+03   .9999613 -.0078101  .0040397
T  994  1 .1649499E+07   2000020E-01 -.1303E+04 -.1062E+04   .9999171 -.0126949 -.0021395
T  995  1 .1662530E+07   2000013E-01  .1696E+04  .2608E+03   .9999815  .0056304 -.0023097
T  996  1 .1687556E+07   2000004E-01 -.3205E+03  .7833E+03   .9998000 -.0067093  .0188401
T  997  1 .1670263E+07   2000022E-01 -.6717E+03  .8144E+03   .9996533 -.0245583  .0095006
T  998  1 .1680621E+07   2000014E-01 -.1147E+04 -.1453E+04   .9999952  .0003140 -.0030924
T  999  1 .1674584E+07   2000014E-01  .4111E+03 -.2436E+04   .9998926  .0066156 -.0130800
T 1000  1 .1683883E+07   2000019E-01  .2233E+03 -.3544E+03   .9999926  .0029388 -.0024815
T 1001  1 .1673158E+07   2000018E-01  .2108E+03  .1540E+04   .9998305 -.0006703  .0184000
T 1002  1 .1685309E+07   2000013E-01  .4327E+04  .5202E+03   .9993200  .0324036  .0175952
T 1003  1 .1695801E+07   2000018E-01 -.1948E+04  .1849E+04   .9998770 -.0144273  .0061563
T 1004  1 .1686901E+07   2000007E-01 -.2927E+03  .8067E+03   .9999974 -.0019514  .0011942
T 1005  1 .1666549E+07   2000005E-01 -.4803E+02 -.8665E+03   .9998821 -.0054293 -.0143661
T 1006  1 .1692590E+07   2000005E-01  .5807E+03  .2582E+04   .9998753  .0061835  .0145338
T 1007  1 .1667683E+07   2000004E-01 -.2265E+04  .2215E+04   .9997975 -.0041859  .0196854
T 1008  1 .1688394E+07   2000016E-01  .7517E+03 -.2100E+04   .9998189  .0050033 -.0183594
T 1009  1 .1678718E+07   2000009E-01  .2483E+03 -.9230E+03   .9999974  .0000088 -.0022807
T 1010  1 .1680486E+07   2000015E-01  .1723E+04  .1213E+04   .9999540  .0040324  .0086979
T 1011  1 .1673315E+07   2000010E-01  .1642E+04  .1921E+04   .9996947  .0212633  .0125816
T 1012  1 .1669468E+07   2000021E-01 -.1198E+04 -.3710E+03   .9999487  .0086411  .0052891
T 1013  1 .1683386E+07   2000007E-01 -.9370E+03  .1364E+03   .9999414 -.0106588  .0018709
T 1014  1 .1687591E+07   2000013E-01 -.3207E+03 -.1120E+04   .9997990 -.0137701 -.0145713
T 1015  1 .1691792E+07   2000014E-01 -.4826E+03 -.1057E+03   .9999931 -.0031468  .0019524
T 1016  1 .1676328E+07   2000000E-01  .1784E+04  .1023E+04   .9995766  .0255078  .0139967
T 1017  1 .1677427E+07   2000019E-01  .3727E+04  .1571E+04   .9998402  .0166305  .0065575
T 1018  1 .1672459E+07   2000010E-01 -.3234E+04  .1188E+04   .9997921 -.0186166  .0083207
T 1019  1 .1672380E+07   2000018E-01  .5077E+04 -.2525E+04   .9996203  .0255267 -.0103786
T 1020  1 .1687250E+07   2000010E-01 -.1146E+03  .7546E+03   .9999307  .0028752 -.0114170
T 1021  1 .1682029E+07   2000000E-01  .6810E+03  .9426E+03   .9999356  .0110427  .0026253
T 1022  1 .1694550E+07   2000022E-01 -.1150E+04  .1977E+03   .9999706 -.0033071  .0069154
T 1023  1 .1683086E+07   2000020E-01  .4357E+03  .1431E+04   .9999695  .0020581  .0075347
T 1024  1 .1694804E+07   2000018E-01  .1581E+03  .2480E+03   .9999786  .0038201 -.0053125
T 1025  1 .1679609E+07   2000008E-01 -.1196E+04  .2999E+03   .9999570 -.0059256  .0071314
T 1026  1 .1688073E+07   2000004E-01  .4896E+03 -.1089E+04   .9999716 -.0009016  .0074845
T 1027  1 .1685719E+07   2000007E-01  .3378E+03  .8251E+03   .9999943 -.0010215  .0032160
T 1028  1 .1672028E+07   2000012E-01 -.1361E+04 -.3170E+04   .9994111 -.0088603 -.0331496
T 1029  1 .1678995E+07   2000000E-01 -.5654E+03 -.1152E+03   .9998632 -.0163859  .0022335
T 1030  1 .1663686E+07   2000008E-01 -.2044E+04 -.1370E+04   .9998881 -.0149395  .0007577
T 1031  1 .1685005E+07   2000013E-01 -.2404E+04 -.1107E+04   .9994469 -.0330799  .0034101
T 1032  1 .1674661E+07   2000015E-01 -.6012E+03  .5381E+02   .9999262 -.0086710 -.0085043
T 1033  1 .1676303E+07   2000000E-01 -.3215E+03 -.6755E+03   .9999882 -.0005146 -.0048241
T 1034  1 .1667589E+07   2000013E-01  .1165E+04 -.1550E+04   .9996147  .0025774 -.0276360
T 1035  1 .1700789E+07   2000023E-01  .3258E+02  .3672E+03   .9999523 -.0096784 -.0013122
T 1036  1 .1666533E+07   2000005E-01 -.2773E+03  .5426E+03   .9999794 -.0022833  .0059944
T 1037  1 .1680374E+07   2000007E-01 -.1462E+04  .2944E+03   .9999647  .0000393 -.0084068
T 1038  1 .1701728E+07   2000005E-01  .4248E+03  .2940E+03   .9999191  .0126605  .0012142
T 1039  1 .1681682E+07   2000005E-01  .6327E+03 -.2703E+04   .9996014  .0098475 -.0264587
T 1040  1 .1686933E+07   2000010E-01  .3381E+03 -.3770E+03   .9999697 -.0026439 -.0073191
T 1041  1 .1684477E+07   2000021E-01  .5761E+03  .1439E+04   .9999721  .0057283  .0047934
T 1042  1 .1660826E+07   2000000E-01 -.1871E+04  .1696E+04   .9999160 -.0076139  .0104866
T 1043  1 .1654673E+07   2000020E-01  .3348E+03  .1074E+04   .9981985  .0127443  .0586294
T 1044  1 .1693054E+07   2000021E-01  .4944E+03  .5682E+02   .9994988  .0082657  .0305576
T 1045  1 .1678289E+07   2000007E-01  .3752E+04  .3575E+02   .9996606  .0252187 -.0065413
T 1046  1 .1687642E+07   2000014E-01  .6983E+03 -.2887E+03   .9999545  .0039048  .0086985
T 1047  1 .1690526E+07   2000008E-01  .6159E+03  .2227E+04   .9998192 -.0018502  .0189238
T 1048  1 .1672322E+07   2000022E-01 -.3725E+02  .2569E+02   .9999430 -.0079640  .0071053
T 1049  1 .1703160E+07   2000011E-01  .2590E+04 -.1242E+03   .9998102  .0184639  .0062144
T 1050  1 .1692898E+07   2000010E-01  .9313E+03 -.5159E+04   .9977499 -.0005298 -.0670442
T 1051  1 .1683497E+07   2000016E-01  .3251E+03  .2931E+03   .9999656  .0080083  .0021536
T 1052  1 .1679244E+07   2000017E-01 -.4028E+03 -.1072E+04   .9999481 -.0099580 -.0021632
T 1053  1 .1693635E+07   2000018E-01 -.1268E+03 -.3620E+03   .9997952  .0027024 -.0200552
T 1054  1 .1680405E+07   2000017E-01 -.8280E+03  .3181E+04   .9987767 -.0110745  .0481915
T 1055  1 .1666407E+07   2000011E-01 -.1231E+04  .2122E+03   .9999111 -.0132364 -.0015904
T 1056  1 .1654664E+07   2000021E-01 -.1052E+04 -.1741E+03   .9997858 -.0165554  .0124186
T 1057  1 .1675619E+07   2000006E-01 -.8925E+03 -.2160E+04   .9998770  .0000178 -.0156844
T 1058  1 .1693036E+07   2000015E-01 -.1565E+03  .1103E+04   .9999095  .0029174  .0131314
T 1059  1 .1676345E+07   2000018E-01  .7239E+03  .4061E+02   .9999039  .0138657  .0000010
T 1060  1 .1655422E+07   2000017E-01  .3457E+03 -.7792E+02   .9999310  .0114595 -.0025875
T 1061  1 .1691245E+07   2000009E-01 -.1281E+04  .6597E+03   .9999727 -.0073670  .0005280
T 1062  1 .1687489E+07   2000013E-01  .1032E+03 -.1277E+04   .9997971 -.0065345 -.0190534
T 1063  1 .1664614E+07   2000020E-01  .1230E+04 -.5413E+03   .9998002  .0182959 -.0080482
T 1064  1 .1674921E+07   2000014E-01 -.2232E+03 -.2638E+03   .9999887 -.0001458 -.0047469
T 1065  1 .1677632E+07   2000014E-01  .2042E+04 -.7981E+03   .9998017  .0199110  .0001707
T 1066  1 .1654149E+07   2000020E-01  .9449E+03  .1289E+03   .9999611  .0058125  .0066377
T 1067  1 .1672665E+07   2000007E-01  .1634E+04  .9044E+03   .9999248  .0104781  .0063665
T 1068  1 .1672585E+07   2000011E-01 -.6021E+03 -.9837E+03   .9999609 -.0003458 -.0088381
T 1069  1 .1690057E+07   2000004E-01  .2873E+03 -.1347E+04   .9999769  .0030257 -.0060945
T 1070  1 .1699221E+07   2000005E-01 -.1033E+04 -.1448E+03   .9999984 -.0017925  .0002835
T 1071  1 .1701956E+07   2000005E-01 -.8349E+03 -.1429E+04   .9997382 -.0167132 -.0156266
T 1072  1 .1682457E+07   2000012E-01 -.7690E+03  .7032E+03   .9999005 -.0103181  .0096240
T 1073  1 .1698044E+07   2000022E-01 -.3815E+03  .1784E+04   .9999490 -.0023775  .0098203
T 1074  1 .1693546E+07   2000018E-01  .2575E+02 -.5103E+03   .9997294 -.0167885 -.0160992
T 1075  1 .1678878E+07   2000017E-01  .1517E+04  .3223E+04   .9997372  .0099667  .0206442
T 1076  1 .1672956E+07   2000013E-01  .2833E+03 -.4620E+03   .9999727  .0063505  .0037718
T 1077  1 .1670627E+07   2000016E-01  .8162E+03 -.8196E+03   .9999864  .0050012  .0014767
T 1078  1 .1667229E+07   2000011E-01 -.1016E+03  .1262E+04   .9998006 -.0076662  .0184376
T 1079  1 .1679775E+07   2000006E-01 -.7500E+03  .1381E+03   .9999227 -.0020028  .0122697
T 1080  1 .1692492E+07   2000020E-01 -.1028E+04  .2802E+03   .9998691 -.0150619  .0059151
T 1081  1 .1674042E+07   2000004E-01 -.3152E+03 -.3729E+03   .9998853 -.0147977 -.0032230
T 1082  1 .1674798E+07   2000018E-01  .1385E+04 -.5242E+03   .9999555  .0058796 -.0073781
T 1083  1 .1684679E+07   2000008E-01 -.9771E+03 -.4867E+03   .9999847 -.0001922 -.0055345
T 1084  1 .1649099E+07   2000019E-01 -.4915E+03 -.6992E+03   .9999682 -.0014446 -.0078442
T 1085  1 .1676125E+07   2000013E-01  .2702E+03  .2207E+04   .9998042 -.0044486  .0192830
T 1086  1 .1679766E+07   2000010E-01 -.6054E+03 -.6034E+03   .9999934  .0035508 -.0008147
T 1087  1 .1690861E+07   2000013E-01 -.3030E+03  .9703E+03   .9999671 -.0042994  .0068829
T 1088  1 .1659981E+07   2000019E-01  .5242E+03  .4899E+03   .9999980 -.0018367  .0007353
T 1089  1 .1680135E+07   2000008E-01 -.8107E+03 -.1136E+04   .9998657 -.0132376 -.0096583
T 1090  1 .1686045E+07   2000012E-01  .4190E+04  .8737E+03   .9993017  .0357539  .0108515
T 1091  1 .1644865E+07   2000018E-01 -.6766E+03  .5791E+03   .9998928 -.0104540  .0102505
T 1092  1 .1677070E+07   2000019E-01 -.3255E+03  .1039E+04   .9999844  .0002096  .0055867
T 1093  1 .1689287E+07   2000011E-01  .2439E+03  .1036E+03   .9999935  .0033100  .0014235
T 1094  1 .1692572E+07   2000000E-01 -.4105E+04 -.2982E+03   .9996834 -.0250070  .0027887
T 1095  1 .1679805E+07   2000014E-01 -.6516E+02 -.1108E+04   .9999434 -.0035226 -.0100428
